"SL No.","UPC Code","Item Name","Category Name","Last Purchase Price","Last Sale Price","Company Name","Stock Quantity","Total Quantity"
5662,11708282092900,"sajeeb jira masal l250 g","Bevarage And  Tobaco",17,20,"SHAJEEB CORPORATION",0,0
5663,8941170032090,"sajeeb litchi drink 170ml","Bevarage And  Tobaco",7.28,10,"SHAJEEB CORPORATION",27,27
5664,4808647010545,"Sajeeb Maida 1KG",Commodites,35,42,"SHAJEEB CORPORATION",3,3
5665,8941170038610,"Sajeeb Mango Bar","Package Food",5.5,7,"SHAJEEB CORPORATION",0,0
5666,8941170102038,"sajeeb mr.chocoz 100g ","Baby Food",77,90,"SHAJEEB CORPORATION",2,2
5667,8941170102045,"Sajeeb Mr.Chocoz 200gm","Baby Food",140,160,"SHAJEEB CORPORATION",4,4
5668,9411700010731,"Sajeeb Muri 500g","Package Food",42,52,"SHAJEEB CORPORATION",1,1
5669,8941170032113,"sajeeb orange  drink 170ml","Bevarage And  Tobaco",7,10,"SHAJEEB CORPORATION",9,9
5670,8941170034162,"Sajeeb Pure Isobgul Bhushi 22gm","Kitchen Additivers",28,32,"SHAJEEB CORPORATION",55,55
5671,1916091910052,"Sajeeb Pure Isobgul Bhushi 80 gm",Medicine,85,95,"SHAJEEB CORPORATION",3,3
5672,8941170015017,"Sajeeb Soya Nugget 250gm","Package Food",62,70,"SHAJEEB CORPORATION",0,0
5673,8941170015055,"Sajeeb soya Nugget 500gm","Package Food",87,100,"SHAJEEB CORPORATION",0,0
5674,11708111842800,"Sajeeb Soya Sauce 150ml","Kitchen Additivers",25,35,"SHAJEEB CORPORATION",54,54
5675,11708111842600,"Sajeeb Soya Sauce 215ml","Kitchen Additivers",35,50,"SHAJEEB CORPORATION",8,8
5676,8941170039846,"Sajeeb Soya Sauce 300ml","Kitchen Additivers",45,70,"SHAJEEB CORPORATION",12,12
5677,4808647010576,"Sajeeb Suji 500g",Commodites,22,30,"SHAJEEB CORPORATION",11,11
5678,8941170014607,"Sajeeb Thai Noodles  180gm","Package Food",17.5,20,"SHAJEEB CORPORATION",31,31
5679,8941170039051,"Sajeeb Tomato Ketcchup 210g","Kitchen Additivers",44,54,"SHAJEEB CORPORATION",6,6
5680,8941170038825,"sajeeb tomato ketchup 340g","Kitchen Additivers",62,90,,1,1
5681,8941170015130,"Sakeeb Cook Noodles 160 gm","Package Food",24,30,"SHAJEEB CORPORATION",23,23
5682,8850291104909,"Sakura Plam","Package Food",175.5,220,"FAIR DISTRIBUTION LTD",12,12
